,months_since_joined,referred_friends,transaction_count,transaction_value,clv,total_reward_points,earned_reward_points,churned
344,11,0,42.0,106.70554985958117,1104.907225365145,1542.9958523906691,210.0,False
345,10,4,31.0,143.78189204105473,1388.1791842887255,1214.995297434904,217.0,False
346,9,0,23.0,92.26901033446129,828.908014654133,395.9999977518507,92.0,False
347,5,2,22.0,74.100266080358,489.7373631129824,323.99819812261075,66.0,False
348,34,3,36.0,63.68184438073534,1736.3993234813697,1736.283469043849,108.0,False
349,16,0,23.0,73.41523753920842,1043.1367431195135,1103.997710385953,69.0,False
350,48,0,49.0,480.7929827432344,15192.875919667731,18214.99275661268,1176.0,False
351,51,1,50.0,572.5790848852737,18340.519500992792,15711.999825568528,1400.0,False
352,5,1,31.0,93.97980531717009,621.1235731864995,500.99122769746384,124.0,False
353,22,1,36.0,242.84954020250697,4655.801366199639,4208.999373768247,432.0,False
354,6,0,22.0,74.51775543754273,533.1748327350135,386.99984161221715,66.0,False
355,10,2,23.0,93.33221105128,901.0997891725797,619.9980345891039,92.0,False
356,36,1,50.0,447.8558472495896,12628.198897152904,14960.434688055466,1100.0,False
357,1,5,28.0,78.79269583008407,373.48265468621247,83.99998361901565,84.0,False
358,91,1,0.0,0.0,0.0,9810.553625549624,0.0,False
359,1,1,19.0,51.522911856601574,244.222052496649,37.99988135519909,38.0,False
360,1,1,18.0,52.88302293724628,250.66907010044795,35.99766718661969,36.0,False
361,34,0,49.0,442.3379698655481,12061.135463234385,15451.988073494895,1078.0,False
362,7,0,22.0,59.572923807909575,460.67335167215623,383.9998793417511,44.0,False
363,19,1,35.0,227.99236648053687,3805.344616404836,5233.994162407139,385.0,False
364,44,2,50.0,462.2254443962186,14241.835756992174,16617.998245897168,1150.0,False
365,57,1,59.0,490.23507619769777,15984.609530977808,27694.991118658207,1416.0,False
366,57,1,3.0,19.002692237008286,619.6019628008557,968.9653292862532,0.0,False
367,5,2,17.0,47.65131013486154,314.9331062997618,169.99963216132898,34.0,False
368,28,1,25.0,75.23951384053116,1784.533264294251,1938.9997813759985,75.0,False
369,16,2,33.0,100.2162186674466,1423.9444487621884,1619.9909231131405,165.0,False
370,66,0,43.0,276.9678232653846,9149.28481135423,14848.316070584895,559.0,False
371,14,0,31.0,106.07867350925214,1337.3611393161195,1651.9996888358633,155.0,False
372,20,1,45.0,246.3762629566951,4317.311552956263,7761.880422317229,540.0,False
373,8,1,26.0,71.49092030605091,596.4247065161709,526.9956241263257,78.0,False
374,2,0,15.0,45.052344176444294,232.53284792135437,59.99919371228811,30.0,False
375,11,1,28.0,109.60157197162256,1134.8947542296005,1319.8373688318886,140.0,False
376,6,1,14.0,29.36013851796239,210.07190637286357,106.7382357133545,14.0,False
377,17,2,40.0,41.855666172824336,629.0613022090879,1947.0640360043635,80.0,False
378,21,1,22.0,165.43099070264523,3035.9164539336703,1898.9999752691567,176.0,False
379,7,1,22.0,51.96291118382097,401.8256437249955,310.6364690791162,44.0,False
380,3,1,26.0,81.60368139239375,458.0265619732428,311.9975945898734,104.0,False
381,1,2,27.0,73.40080397156905,347.92472620205626,80.99976002705024,81.0,False
382,80,0,28.0,222.423606483374,7397.576147216104,15996.998616738347,308.0,False
383,12,4,29.0,81.82601342573871,906.771532805714,858.9986626819582,116.0,False
384,1,0,20.0,61.297255161079406,290.55309431102194,59.98928503048894,60.0,False
385,15,3,31.0,160.757967702269,2154.1808311383897,1468.9999919741024,248.0,False
386,4,0,27.0,75.98420947335899,463.1375878266529,323.9998706413213,81.0,False
387,32,0,41.0,223.71635144944298,5863.749390178308,6122.488051303384,451.0,False
388,50,0,33.0,317.5677375043004,10130.5313609267,16959.187946942402,495.0,False
389,46,0,7.0,89.55851991156608,2797.79733531013,4701.983278053121,28.0,False
390,38,1,29.0,246.89433686227443,7161.7227852380565,8219.984781339668,348.0,False
391,4,2,24.0,68.05914824592686,414.83289707984284,280.79745624929683,72.0,False
392,2,3,28.0,81.02471298650717,418.20037574457365,227.99737109883347,112.0,False
393,20,2,19.0,39.31862915558932,688.9899613814068,700.8241113397752,19.0,False
394,67,0,52.0,785.0016217314761,25953.74225597058,48062.998841261906,2028.0,False
395,34,0,64.0,64.0,1745.0744051694885,6226.680613371845,192.0,False
396,6,1,26.0,87.36547809018644,625.10033875875,417.9999924900824,104.0,False
397,5,0,25.0,80.4237114631347,531.5297564654119,378.99706927106183,100.0,False
398,24,2,34.0,126.06025503784988,2618.422375963978,1977.999982445633,204.0,False
399,23,1,38.0,168.50080269853038,3366.5304328898824,4097.9999478278805,304.0,False
400,1,1,20.0,50.452261766575425,239.14709937250007,39.99971746787074,40.0,False
401,63,0,52.0,247.71791512268086,8157.4006785285555,15159.32113890011,624.0,False
402,14,1,36.0,92.19215887684857,1162.2902752531236,1220.9999869044198,144.0,False
403,33,3,38.0,38.0,1016.6779739561463,1003.1460362721318,38.0,False
404,92,1,96.0,1453.0830216958495,48403.49632109428,220746.994046855,6912.0,False
405,59,2,29.0,390.3378291462122,12777.89864986625,7123.992301327668,551.0,False
406,24,1,30.0,60.807082776263094,1263.0358879621128,1324.9999204235905,90.0,False
407,25,1,15.0,101.17698813482174,2179.7399387019905,1608.9566951335134,75.0,False
408,4,1,20.0,69.91020627382417,426.11543270019564,153.9999887920459,60.0,False
409,13,0,23.0,63.43719434440175,750.6795392707318,902.0298174850612,69.0,False
410,7,0,24.0,46.17702113376559,357.08375107658225,311.9569103066607,48.0,False
411,7,0,24.0,68.20579070838589,527.4307218896312,349.99999875700615,72.0,False
412,5,2,25.0,63.56507309252032,420.1090350830288,240.99576412272893,75.0,False
413,46,0,41.0,205.2675425829414,6412.533215503087,9031.999551023568,410.0,False
414,58,0,41.0,340.4920045792959,11125.186086448422,14296.016191801598,697.0,False
415,35,1,63.0,120.863234509706,3353.6345593444503,14824.015102871304,378.0,False
416,30,0,42.0,42.0,1051.1190825090398,1295.6892884481165,84.0,False
417,8,2,21.0,82.5523070118472,688.7061359819493,432.8651515300232,84.0,False
418,78,4,24.0,356.21757162681433,11841.573009772168,14617.99947039678,408.0,False
419,3,1,31.0,83.95829821256156,471.242596207286,300.6322761738645,124.0,False
420,32,1,44.0,111.7267214754299,2928.429194708311,3172.464048795792,220.0,False
421,7,1,33.0,115.31554357205476,891.7272237388797,922.9982650351536,165.0,False
422,47,0,53.0,381.4939852932688,11989.481782335144,17544.988539504244,1007.0,False
423,36,1,22.0,192.52766763588832,5428.705899548069,3578.999083291858,198.0,False
424,18,1,24.0,137.35373546165678,2178.151281096922,2274.999973965252,144.0,False
425,22,2,29.0,179.22389713028855,3435.999361658281,3241.6051331931517,232.0,False
426,11,0,25.0,87.23503376892917,903.2952760479835,856.9999924658132,100.0,False
427,57,1,39.0,399.9010915165878,13039.178772117608,15371.91780403382,741.0,False
428,70,1,79.0,1027.8611846798874,34055.01181525573,85045.99725458678,4029.0,False
429,9,0,16.0,71.03048757798642,638.1095909098931,483.99633111481086,48.0,False
430,18,2,21.0,90.81230395381573,1440.0987023143964,878.702126436475,84.0,False
431,71,3,44.0,609.1709310416787,20194.613202875007,25365.478258700117,1320.0,False
432,8,0,23.0,81.78957309309877,682.3429033967203,530.6729198220578,92.0,False
433,10,1,11.0,34.847361108317024,336.4427928389314,191.92604255757539,11.0,False
434,33,2,53.0,247.08472678155042,6610.6736689414365,9266.999840485329,636.0,False
435,38,2,56.0,492.26664525867983,14279.295728554564,20345.998043858766,1344.0,False
436,66,1,58.0,823.7212871620711,27210.600034935527,64662.998747904196,2378.0,False
437,4,0,20.0,50.43521858752353,307.4118378019762,165.99996726999427,40.0,False
438,34,0,48.0,477.04269902391366,13007.421941243803,14827.999742535354,1104.0,False
439,23,0,30.0,186.37438387411373,3723.632322071886,2851.9995080924605,270.0,False
440,4,0,31.0,93.57294352521143,570.3441234760834,483.99991471488073,124.0,False
441,9,2,32.0,56.1453547979757,504.3874905447003,494.9995253183025,64.0,False
442,16,2,26.0,134.17609691957978,1906.4709375956036,1572.3705227269174,156.0,False
443,9,0,29.0,67.04737605998538,602.3269045175243,765.6719952290404,87.0,False
444,45,0,25.0,195.44744322012716,6065.689918617733,2727.5033338858475,225.0,False
445,23,1,28.0,55.973940636309756,1118.320931313593,859.9800976267512,56.0,False
446,3,0,15.0,34.73584773055304,194.96597018396568,62.8818082764316,15.0,False
447,30,0,32.0,204.13771613056568,5108.882116301215,6831.59562241456,320.0,False
448,1,0,20.0,49.77726721884294,235.94758001439243,39.99995590897732,40.0,False
449,3,1,25.0,64.7609595422876,363.49143988505233,230.9982845486528,75.0,False
450,64,2,63.0,480.4759558965937,15840.400314206085,43947.3448700868,1512.0,False
451,63,3,24.0,286.80779783123216,9444.638364072694,8088.527001048523,336.0,False
452,3,0,25.0,66.68828062943793,374.30914119832033,215.95327663270055,75.0,False
453,61,1,41.0,488.3664247903565,16039.057596123095,33078.33856201629,984.0,False
454,3,0,25.0,62.80269151932407,352.50003907229774,166.9956848862541,75.0,False
455,3,1,15.0,42.059303161058594,236.07118817614548,73.99998406900788,30.0,False
456,2,1,16.0,46.46843263026963,239.84183676746025,63.99258461469724,32.0,False
457,5,0,20.0,77.02603462395642,509.07411110882543,251.9981010366819,60.0,False
458,35,0,53.0,152.90293214570062,4242.651287209609,4098.471040118071,371.0,False
459,1,2,19.0,55.28493426436294,262.05429063798283,37.99991757506505,38.0,False
460,5,1,32.0,115.62479113330295,764.1778270904631,666.9995901575221,160.0,False
461,78,3,18.0,217.71792029707012,7237.494312701798,9126.972693942662,180.0,False
462,32,1,32.0,127.42606796973116,3339.9191588335325,4046.000593334997,192.0,False
463,16,1,27.0,121.51092096709084,1726.5149660977372,1077.999977063213,162.0,False
464,1,1,23.0,65.94856934278184,312.60063501337436,68.90040826341111,69.0,False
465,50,3,67.0,794.166907867585,25334.225791289038,48350.99913637093,2613.0,False
466,16,1,48.0,179.73819967514405,2553.850215674397,4954.999960473387,384.0,False
467,44,0,52.0,66.27092726598991,2041.9033028756478,3536.424547870781,156.0,False
468,2,1,23.0,61.87927959855664,319.38327240022807,130.77862092700093,69.0,False
469,73,0,33.0,501.63467276375155,16646.188121888335,50957.97525642045,825.0,False
470,93,1,44.0,664.9117752479824,22150.22539270877,71436.99772690098,1452.0,False
471,17,2,37.0,151.62203151336553,2278.772775794744,2268.9999267120565,259.0,False
472,62,3,41.0,179.41914739490804,5900.8031091077855,10028.99901564903,328.0,False
473,15,0,41.0,141.65940876728766,1898.257282538298,2417.9949671070085,287.0,False
474,4,0,12.0,28.003340085052308,170.6854551487803,41.90608020717698,12.0,False
475,33,1,24.0,186.72631206691105,4995.803385170794,4169.999913169531,216.0,False
476,1,0,33.0,88.55282126149548,419.74630283013283,131.99999784196618,132.0,False
477,9,2,9.0,40.81758308528842,366.68889842389456,248.9224449985413,18.0,False
478,2,1,23.0,64.88599440527888,334.90210875991266,134.99999268465444,69.0,False
479,40,1,68.0,366.0098250259584,10872.721852896595,21728.999671134337,1224.0,False
480,84,1,71.0,669.3679647549243,22278.866897264637,70740.99734188947,2343.0,False
481,37,1,43.0,172.08503907773067,4924.495360015052,8599.99980503732,344.0,False
482,13,1,32.0,152.30215811507787,1802.2567842938386,2266.9396481124404,224.0,False
483,14,1,18.0,59.34531215950114,748.1816246107086,471.9609927494069,36.0,False
484,51,1,30.0,348.8598462270211,11174.47525021287,15575.993421579773,510.0,False
485,51,2,54.0,348.4386504067723,11160.983751206133,21336.998211493647,918.0,False
486,23,0,41.0,127.2527669685425,2542.422978456109,2703.9103602202904,246.0,False
487,15,1,23.0,59.22328512258644,793.6008858011859,634.2051577566552,46.0,False
488,62,0,0.0,0.0,0.0,1997.516890472196,0.0,False
489,53,1,68.0,68.0,2193.6673559484007,5546.921299759413,204.0,False
490,13,1,14.0,47.52470662878365,562.3802446619446,377.9999973067695,28.0,False
491,31,1,39.0,154.8704505687662,3970.0354748510713,3368.9999617557587,273.0,False
492,67,2,65.0,721.7209210465892,23861.554227453897,63868.748683422615,2340.0,False
493,6,1,22.0,71.56786198517813,512.0683335011651,345.99839156321036,66.0,False
494,16,0,16.0,77.09470264462406,1095.4172420341338,685.9213304189323,48.0,False
495,21,0,30.0,166.448890575801,3054.5965026974773,2542.999943606413,240.0,False
496,27,2,40.0,111.8311019834397,2574.31546218242,2929.999786281811,200.0,False
497,6,0,21.0,78.3749185219939,560.7728497486582,406.6274556128209,63.0,False
498,54,0,50.0,377.7164556549936,12222.521795097096,20785.292855523207,900.0,False
499,35,2,28.0,273.71634273330966,7594.9033647124625,7694.999733344547,364.0,False
500,2,0,23.0,59.26039388765351,305.8661743697276,91.99988545109971,46.0,False
501,7,0,17.0,44.12575230692788,341.2214293163318,200.99987098829047,34.0,False
502,1,0,17.0,49.14593980264544,232.95504578398467,33.99333870183549,34.0,False
503,1,0,19.0,49.29841047902182,233.67776700039863,37.99802069188074,38.0,False
504,54,0,19.0,264.7636456740329,8567.483310168698,6069.999467132597,247.0,False
505,26,1,34.0,190.6759816813887,4250.968464487676,3171.999868465756,306.0,False
506,21,0,16.0,89.79193409969835,1647.8219045051214,2244.3987343739846,64.0,False
507,41,1,58.0,183.30895996889492,5502.37184840692,10976.883751937468,522.0,False
508,5,1,24.0,70.34067454327013,464.8897810036469,279.9996761726429,72.0,False
509,27,1,29.0,95.27505862574465,2193.2007485440954,1883.93902171866,116.0,False
510,6,1,24.0,70.14845960425981,501.9125038926886,401.9980484533469,72.0,False
511,12,1,2.0,10.6631964779414,118.16637044998656,348.81961534281237,0.0,False
512,86,1,27.0,355.67061638152154,11841.153712702606,12900.8071080953,459.0,False
513,17,1,28.0,140.12263918930378,2105.944975608298,1280.9999843141052,196.0,False
514,37,0,24.0,66.96994709375488,1916.4547684745687,1751.2650302747782,72.0,False
515,85,1,74.0,1116.6209264447184,37170.27770961561,123778.42867772383,4070.0,False
516,10,0,11.0,37.098563943030655,358.1776084711316,192.99991894344063,11.0,False
517,3,1,24.0,62.151453670081345,348.8447599473134,215.99999324028545,72.0,False
518,25,0,15.0,105.97898745067779,2283.1934006734346,1060.9671242808954,75.0,False
519,63,2,3.0,6.432154317111928,211.81213302567943,893.4238823655626,0.0,False
520,76,0,21.0,278.8907996991035,9265.447280815766,20354.143112993115,273.0,False
521,69,1,85.0,1246.8036081850682,41282.759184985305,131323.99711362465,5270.0,False
522,3,2,17.0,52.206853443343505,293.0275348622252,106.01717955182023,34.0,False
523,1,0,22.0,61.48921932004305,291.46301727963004,65.99935198339358,66.0,False
524,35,0,37.0,90.71556590290949,2517.116624560094,3303.9994016963637,148.0,False
525,3,0,25.0,64.08422061497558,359.6930278656275,221.87933784514104,75.0,False
526,49,0,53.0,210.8118538555915,6694.710350132778,8881.519829801635,530.0,False
527,7,1,21.0,56.665926964990504,438.19374359977036,283.99899388275315,42.0,False
528,1,0,21.0,57.17976252177644,271.0359034676715,41.986757943339946,42.0,False
529,11,2,21.0,79.25110370016645,820.6238308289244,533.9931524975904,63.0,False
530,2,0,33.0,102.73582487163162,530.2599537859488,292.9971612871153,165.0,False
531,56,1,30.0,237.07282302288223,7712.300525536127,7291.866483442646,330.0,False
532,2,1,27.0,77.48508275894044,399.93095353246696,161.97917105039974,81.0,False
533,32,2,9.0,59.861142063300065,1568.9990159184977,860.8993473785738,18.0,False
534,31,0,33.0,155.29206690191359,3980.8434229988593,2941.997096234757,231.0,False
535,3,0,29.0,79.17788954980107,444.4110353356292,251.73776410820483,87.0,False
536,14,1,34.0,104.15931812625028,1313.163332001532,1563.9987266926505,170.0,False
537,28,2,43.0,53.45572182834643,1267.864568765415,3335.998225986169,86.0,False
538,26,2,40.0,167.83318931713526,3741.7066837168923,3029.9999574119984,320.0,False
539,29,0,39.0,291.2243450327177,7102.228346442766,6482.999929492397,546.0,False
540,27,0,26.0,135.0558539015909,3108.941669989091,1935.9983339809928,156.0,False
541,12,0,22.0,69.63993563815019,771.7290448276123,679.8889699627608,66.0,False
542,34,1,0.0,0.0,0.0,1310.4040039925246,0.0,False
543,43,0,55.0,328.17972452778224,10031.870626900329,14306.970307109883,880.0,False
544,84,1,72.0,465.48550509747673,15492.957770199886,64984.99743055673,1656.0,False
545,38,1,34.0,343.75271743710084,9971.316880913675,7917.999749166414,578.0,False
546,33,0,51.0,51.0,1364.4888597832492,3831.986133688366,102.0,False
547,13,2,19.0,92.09973710518314,1089.8557058139454,934.9997503892647,76.0,False
548,32,2,33.0,93.60276553808198,2453.388658392131,3149.999946955512,132.0,False
549,3,1,25.0,66.1978822854669,371.55662484545684,188.99999307104864,75.0,False
550,22,2,33.0,148.05361309972085,2838.416797353925,2849.9737276513374,231.0,False
551,16,0,30.0,102.67613369223714,1458.8966989124426,1700.9999871968566,150.0,False
552,16,0,34.0,139.53380272947078,1982.597093097551,2377.17901350179,204.0,False
553,68,2,42.0,414.03758506355126,13699.531517178706,29765.095938605624,840.0,False
554,50,1,70.0,364.69045249653055,11633.763854858278,21585.99141655919,1260.0,False
555,8,0,29.0,85.27130249797798,711.3898009549555,873.9336993534213,116.0,False
556,6,0,25.0,82.06251877449779,587.1576440339649,441.99496385445605,100.0,False
557,28,1,29.0,146.4187187362821,3472.763987471225,2489.989836486535,203.0,False
558,2,2,22.0,64.86770023994671,334.80768538544027,131.99728540291056,66.0,False
559,17,1,4.0,23.852997754569145,358.4938241604676,171.99671703360104,4.0,False
560,39,0,37.0,181.3181781832796,5325.309632728169,7337.081474772624,333.0,False
561,81,1,95.0,1443.5189253385502,48020.124263755264,186366.99069714843,6840.0,False
562,23,1,27.0,144.22137847489373,2881.444194528423,2670.9985799347783,189.0,False
